119	9.166	130.88832	Unknown	[M-H]-		0.404	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	38519.49	180821_Smp_MS10C2175m_B	130.88832:14061105 131.89167:1618479 132.89503:7213898		117952536	9511934	8363605	69976896	44230	374061888	443976544	632552	46234	587529728	490694496	361805600	74603072	45220076	18900424	21198316	46174	0	922227584	361830048	402814368	75195824	14664	25100	23017512	164015536	1064405184	43065	50692	212584096	524579264	144752752	915130240	0	458604608	41457	273243424	116800704	43314	899287936	189660416	23126076	1847831	251192512	100126560	0	0	46051	61087	155026128	1059456128	0	16131476	603597184	368034176	224895584	238921248	340291552	833410	47012	49738	245277936	465852256	52393	372419168	0	0	0	82925496	219112912	936137216	304728928	57271	70223504	312994272	352422944	408874752	185083584	42482	252857888	865098624	168586640	0	171778672	1002757376	57255	315048032	182981536	279346592	0	206308880	507553152	281888128	496576960	1058198016	154616576	0	137907024	42739	900946816	0	34805552	56659	56749	49143	206687776	200447152	346752800	363465408	158792448	0	275837536	52255	1009268992	0	60791	491254112	0	152516896	855440576	0	0	885633728	427606976	249881456	109144824	385242528	336104896	55157	333256544	933810496	39640	0	0	58532	43705276	40479576	45674	0	0	493118	22201010	34346764	1337397	77363376	58461340	217330034.383314	288514843.031833
120	10.893	130.95624	Unknown	[M-H]-		0.623	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	242.9	180821_Smp_MS5C1DCM_A	130.95624:316283 131.95959:17227 132.96295:126916		37996	0	0	0	1937722	3677672	1857370	2049089	1170243	1964355	2410420	2473301	2714568	1574699	1516681	1943247	1124446	574636	1084677	2011434	2493152	1147972	925918	2507202	700235	1730838	1086433	1022089	1747935	3366548	2735816	4218498	1375129	1199377	3085952	1766182	3304268	2670885	908343	1699646	2603422	6614795	1870742	2800850	4158057	1352472	1746529	1224150	1312192	2606009	1861920	1824687	6547062	1763345	3760914	1719423	2752298	2064044	2493864	2987395	1991616	2813002	2762233	2583445	3143423	1544092	1490633	1187088	2871792	2093345	1127435	2359413	1475745	2651556	1923066	1915250	2896876	3069719	1621657	3033760	2963429	4138012	1804558	4176236	2016453	879786	1986412	2609981	2658628	869465	2562534	2492366	3082192	1757245	1764018	4015357	892430	2638966	2062471	837317	1082362	5270244	1606890	1894480	652160	3261071	3566283	2167770	2069588	4613038	711764	2640485	3377318	1476065	1482752	2701541	3525309	1129024	2464670	804560	1388966	2143117	688653	1711208	2170605	1779824	2599162	3212952	3436900	1797375	811220	40726	0	0	2026168	3755139	3296518	46812	0	52432	1446060	4335278	2815010	1841444	4497586	2785220	2122040.39755458	1206852.14964543
121	8.913	130.9563	Unknown	[M-H]-		0.288	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	134.35	180821_Std_4uMStdsMix2InMatrix_3	130.9563:456681 131.95965:0 132.96301:191884		4511574	42913	412996	3308941	31647	2323664	5415711	406787	65513	84669	1292536	4162558	3913336	185265	14199	14439	47558	28789	47237	1433383	2397532	8013781	18802	29333	28163	27202	36485	15626	910740	51067	5396655	6396142	44846	44617	892316	40959	5756165	8107142	111184	49896	3018350	12093765	319968	7144032	6292094	465401	69035	51242	1734656	6148877	387476	163817	10136641	415061	50459	2180697	6946324	6896999	41557	2511007	440956	2692376	2059585	439075	2612557	1131371	54178	505427	11201423	7228392	21959	49248	367633	8090582	5377262	6185866	3148206	3316924	695548	8131267	1906288	1752302	40854	3090520	419029	23905	5775437	1234005	7163924	25801	8801384	61922	5694162	1852761	520101	8429549	35861	6235574	651494	50533	296886	9621951	470940	57306	45248	8905172	3497408	5573142	1437899	7862992	37134	6409483	2738547	464055	609273	841394	1881243	55440	7622931	51373	107236	1460685	83456	2646375	47468	1469984	1719899	1049992	2399400	5208871	27128	0	407361	808964	1229016	10626014	9640383	43475	0	48110	353749	10045031	13036125	407777	8038194	9966213	2671546.52761799	3348390.72655056
122	12.419	131.04517	Unknown	[M-H]-		0.5	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.61	180821_Poo_Day1Poo_DDAneg50	131.03404:160997 132.03739:343865 133.04075:0	50.0023:1606 59.53611:1864 65.01334:12800 67.02895:16205 70.66536:1322 71.01257:3700 81.04468:5327 85.54433:1491 87.04394:8489 88.03928:13428 89.01337:17769 91.02905:15026 99.14904:1508 105.04474:4010 123.4674:1946 130.04001:6066 131.03534:16175	16700800	3248859	845384	1609661	678115	185914	770545	954221	5307930	1616625	846437	2114106	2235940	894385	456034	1278201	739639	3629864	48525	347958	995019	1126113	62832	1206568	495192	1211188	2170308	5041732	551120	247815	1458571	1097720	1551623	4958980	109952	2157750	3973013	2090506	1755204	414946	1532642	3307714	1633439	3148323	1449708	219756	518821	1546779	1251382	3138722	1373764	47764	1645741	1950866	725641	242124	3654792	2698970	1227494	337643	2651586	1869412	3117316	1763876	2682044	2667734	978736	345468	3021709	2252574	895799	121024	1738078	3510909	2500106	2026212	2627742	2531784	1923766	1969976	811190	3169648	1669728	4622556	467698	2085293	2064034	3916682	2415198	891058	2340426	553632	2017064	2741484	1916486	2470951	2090121	2610146	1324381	2929728	1152117	4491157	1231835	3132294	6943145	2733925	4281888	2203756	2132104	2496745	798905	3641174	3023097	199884	2225176	689203	2456016	1500363	1830020	3900190	2335486	2281738	4120288	1852286	3922538	2399850	175724	730696	1756213	2637529	4923434	16429671	22965408	765419	11467901	10203769	3362066	396271	818759	428360	2897160	4387009	4232970	2257900	2540088	2704138	2446550.67856378	2919476.20360607
123	2.264	131.07034	Unknown	[M-H]-		0.712	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	31.55	180821_Poo_Day1Poo_DDAneg20	131.07057:252161 132.07392:130983 133.07728:0	53.12009:1642 58.83992:1573 65.01338:4211 67.02902:6711 81.04443:1867 85.06477:18400 87.04411:2593 89.01344:3788 90.76701:1506 91.02911:11210 101.05982:4018 103.07524:3424 105.04481:2797 130.04044:2591 131.03535:13598 131.07047:44429	88032	1086306	1205162	3816104	770151	1101638	1872740	1301943	1160664	1029601	1619942	2302660	2990635	1130566	1093497	1066209	425646	557284	654930	885936	1166716	1336886	1018592	1743688	2340046	1633855	1228233	1000452	916374	1188584	2499568	2413374	1806421	1087856	1864082	1607606	5955272	3347631	1440517	1129390	3156446	3207330	1392928	5713004	3308284	1051324	2008961	2171769	1756998	72133	1425100	1281698	1497227	2023226	1683745	1972680	5351398	2964303	748419	1547106	2041515	1636191	3249450	831759	2611294	2474668	1390859	1328662	5298112	5000914	590855	1719635	1285911	5302926	3647814	2472452	3917212	3713936	1689399	2920875	1371101	4541950	1686913	6608266	772326	555862	3397402	6317031	3437596	503088	3360060	2108881	2628355	3210305	1426263	2818048	438969	2887667	1618916	1019202	1242960	3448179	730498	1686991	982670	2369192	4588646	3013524	2789210	2400540	486820	4156580	2940815	1095200	1954440	3012091	3205065	1266923	2554971	847659	1749550	1705309	580394	3152207	4178639	35303	1638056	1914736	1946855	2728356	1506616	42541	171856	290764	1644448	3258180	4277600	97970104	124661080	197824976	42889972	95657344	201135312	1641637	2522040	345607	7200643.59789705	27419631.3046181
124	12.573	132.02931	Unknown	[M-H2O-H]-	adduct linked to 247_[M+Na-2H]-	0.801	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	24.24	180821_Poo_Day1Poo_DDAneg20	132.02951:327190 133.03286:0 134.03622:0	56.84564:1571 59.67416:1830 61.35371:1652 65.01328:1734 67.029:4733 71.01263:6631 74.99268:21602 80.41993:1719 81.04462:2813 83.02881:1692 83.95001:1632 87.04412:7074 88.03932:38989 89.01327:2197 89.04285:1724 91.02912:7748 93.16248:1882 115.00264:10469 131.03491:4585 131.93504:2405 132.02951:11096 132.05592:6305	44165	653620	0	48824	477355	49566	88100	8435061	3707418	2564194	3112494	3979429	4989400	2625938	2767143	2511096	3710499	196549	1251697	1547789	2073296	3097960	2582838	2917306	3533874	3132969	4903065	5659715	4070795	4381114	5760080	6092260	3827782	4380756	3529556	8556104	7265878	5875703	242141	401204	1263621	6476968	10444788	8291616	3428929	3655388	2617803	2649485	662359	2987414	2094327	2163347	7959750	4869964	11257554	5226726	1640165	1079204	2184008	4226467	2730254	7603624	3774764	8917161	4811107	699290	668509	690938	8006101	6114365	4818797	2593118	2892723	6809144	87786	915137	42843	6106428	2950919	8854293	2770949	7059815	2305365	90127	579679	672011	4479240	6880547	7436536	2654550	6563296	3836848	767524	37485	527042	3812794	6463314	9616103	7628527	3970111	3289314	706156	483931	400286	8186833	9256619	13254716	7766950	8095437	6766322	106065	42150	154810	4323586	3774173	4483420	3119760	2465892	3785816	2402592	935807	857874	4209192	5025902	10019977	7738122	4920386	3915992	838938	1092889	207660	23687720	19780898	24689338	25486624	19442654	23534764	171183	147681	52101	9183603	7214222	8329732	9514103	6017781	7411482	4628460.49654859	4819685.36514024
125	10.906	132.88541	Unknown	[M-H]-		0.877	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	940.59	180821_Poo_Day1Poo_DDAneg20	132.88545:16291897 133.8888:1433237 134.89216:3080047	55.32785:1566 62.57287:1851 63.85163:1811 66.40799:1799 70.5742:1685 73.35889:1570 74.99264:14183 81.04479:1588 86.89518:2005 87.29003:1909 87.44318:1733 89.77685:1632 91.02921:2070 95.18396:1654 104.92908:1816 114.7356:1704 118.04675:1712 131.88895:3751 132.86693:446464 132.88542:37415 132.89922:22429 132.9834:158189 132.98949:2411	49232	225447	85353	40458	170895760	136212736	332189664	9606620	581516736	222116208	382321376	499744256	228558992	58696900	59133008	50785072	6750466	574057984	106781448	107917072	237509136	84015480	204863120	196616864	198263152	44125332	1015542272	535189696	273090560	184992176	508888800	420639392	215437632	277119936	193386720	606420	237181152	349595200	487981856	547996160	201421712	19781720	10306778	291876096	115652520	578227584	164389968	199435184	415049408	278481696	613785152	550998784	25391504	198449248	167328512	117189336	350420992	263476304	10046482	183654784	141969600	177610896	204188432	15503080	174285728	406414112	582702400	572187520	217715728	268998016	561822080	92526344	559823104	203410256	583010624	412166848	435817760	249856512	320183360	235915392	234120176	220465200	585085632	186674704	562520064	307552704	356310080	279953120	273708160	1004414016	424260768	173915712	424637120	407933536	264834128	87270680	312920256	317593504	582250816	504545632	578555968	30162306	568857344	108418368	545335552	117608472	95077104	10925519	464077248	227070320	289641664	179642720	129847752	559905920	145138672	170025200	339018336	600221632	141519888	509643136	182201408	167195056	249855520	342127392	145948304	278717088	153357344	164952368	166063200	265412432	533205696	100655	121547	66130	18677590	60771284	230068384	40808	54058	48726	9138880	52414916	182291920	12933922	62939064	216945904	258421274.835295	203750872.353296
126	9.417	132.88553	Unknown	[M-H]-		0.479	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	441.18	180821_Poo_Day1Poo_DDAneg20	132.8855:6435440 133.88885:487122 134.89221:3178662	54.76241:1565 65.01328:1951 67.02893:3469 69.66739:1690 74.99262:2630 83.9305:1648 87.24478:1870 91.02915:7427 92.14067:1561 92.68159:1541 97.00056:1797 102.03197:1580 118.6433:1583 131.88927:10303 132.05588:3820 132.86694:363697 132.88545:114332 132.89922:94886 132.98344:33473 133.04016:2390 133.06496:2090	76240808	11766499	16657821	55145496	56388	76197056	254770384	13206705	47450	212856752	253494480	295442560	94103224	7139359	12005870	17189824	37787440	48812	305288512	168776960	293582176	78534360	143227520	92954072	51807580	95946904	66807	74517	231869952	119374992	160838320	266826512	42676	26666	91091728	17568148	206900976	123467760	46090	32625	107660536	28510028	12403593	223955696	164860160	65949	140188768	102182	39655	82512768	42343	48187	22968318	317385408	157682320	167046880	96873816	203009136	18208470	208753920	140378928	137213216	235020800	13046658	198714768	72490	582702336	28113	84933696	203242720	291581	163417616	34857	173152048	170071424	254581872	90290336	60036768	48441	88264096	248103152	92311936	49245	94240472	562520064	110757	168792704	118062728	241647584	93453	119391792	261999856	259107232	96731584	33093	90717000	37489	109177512	55116	95129	59243	19934636	47539	117879776	2098134	140721392	128459032	195494192	234203360	71094496	111258	178930352	230733600	559905984	288098976	185318576	149246000	68300	41002988	32799	566510080	425021536	61063	270988864	135475824	99545152	199400784	191870048	461789728	180727904	533205664	3226277	1170187	703508	8578645	113116456	49396208	54581	80024	86578	8844180	43511812	167505728	10970178	90378880	49306752	116771293.503839	130538440.762094
127	14.469	132.98326	Unknown	[M-H]-		0.644	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	21.58	180821_Poo_Day1Poo_DDAneg20	132.98344:1002954 133.98679:283384 134.99015:333323	55.41843:1676 62.23213:1902 65.01352:1678 67.02886:1786 71.01271:4196 74.99267:21831 76.76149:1596 80.63997:1733 91.02909:4839 91.87821:1536 96.14062:1944 115.00263:4705 132.0563:1802 132.86697:38529 132.98347:257415 133.06488:2913	41434924	18401786	27915904	25402804	6783993	10937418	9316977	0	22790388	18456866	29761006	30528228	21551118	779537	74567	952306	0	43328732	14540188	43919700	25057520	5010372	6277122	17930026	12533678	12423236	16896488	12584122	27798210	16797340	21071794	14405997	20824584	28520898	24649584	0	7605053	16664285	19369886	15416529	20740314	61252	38727	17215176	8828610	25903128	14917232	13148047	14913687	7860964	20121562	13581296	0	22561008	18563060	8710865	15172546	12107679	0	14420925	20486160	12722816	16771459	41319	12704005	30104416	43089376	27402122	3447133	17341044	33293066	6073009	34421828	6325089	25100420	25689166	20363422	5538884	45985200	9697842	46784036	8447697	27974496	5080309	14553454	47074088	22754378	34034904	13167230	19945046	18767440	24797324	21596438	69088872	21400076	8362542	30989326	18801290	25658542	8807021	24874240	50271	12227752	7771108	12637859	17875118	5280951	23211862	27944386	53379928	46554964	5544814	12758451	23132484	34547580	46746556	39735376	23311224	18222190	19141968	39332052	38301888	14483092	19656838	3388564	10479858	16105905	22091842	19421154	18561256	21431210	0	104074	413496	0	219986	1139331	0	53902	1857268	49037	222384	83730	0	508001	2712282	17176902.4943279	13472957.4324073
128	9.379	132.98344	Unknown	[M-2H]2-	adduct linked to 16_[M-C6H8O6-H]-	0.336	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.2	180821_Smp_MS10C215m_A	132.98344:949147 133.98679:251376 134.99015:242208		3386798	17464464	6229038	2706737	5986018	3758321	52631	16594	24434826	6061626	3992021	35132	55886	7200	12970	18386	22075	24287420	6366043	4836824	27607	840724	2043214	729369	13985	899894	26129742	13937566	14057705	5254284	56066	12265	10931762	20035488	7391141	27916	18171	10715	12071721	12275599	47474	5628	40857	91861	65147	16504039	8360646	4556988	11811677	5894970	24729744	15156985	5149	11635262	5430942	4062382	6666274	95227	20968	7111114	10707711	36433	9775580	43761	4695828	9301248	25289168	18410880	5594	9740	21724884	884958	15030185	5743	39671	20801	12157	21129	26001194	10449	15045575	4125992	19694840	2551978	17370456	34173284	16301	8302	72250	39051280	19354	8876563	20453	244487	34323528	3296893	16885976	329181	14268419	10170725	14522620	10489	17500648	1618293	16149267	35565	25200	46414	55422	48529	32649262	44092	8354703	15229123	12738362	10873171	181458	31744090	49126	11747956	15519983	13840575	19540560	20227	1672184	8748887	6043226	13783350	15992665	43865	14499140	39341	57632	57179	15380	20355	10818	52303	45519	109073	40553	31283	12003	17356	87692	7783	6885581.81679086	9003705.19764824
129	11.607	132.98349	Unknown	[M-2H]2-	adduct linked to 14_[M-C6H8O6-H]-	0.63	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.13	180821_Poo_Day1Poo_DDAneg35-2	132.98323:776583 133.98658:229705 134.98994:288030	53.35061:1544 53.78947:1422 54.94803:2081 59.15701:1660 59.25686:1790 62.96788:1597 63.08109:1704 64.01806:1832 65.01325:5104 67.02891:5574 69.35937:1453 74.99252:19611 75.99334:2638 80.99751:1796 81.04444:2299 91.02898:10955 92.70355:1582 94.02411:1482 103.19312:1619 105.0444:2626 106.0397:4814 123.14995:1835 129.67189:1606 132.0556:4208 132.86671:559956 132.88504:16228 132.89922:6748 132.98318:221924 133.03941:3172 133.05084:3243 133.06451:2274	20791904	18522372	20539704	9483987	5308622	13750054	21569318	6639	20818056	6834814	3585283	13598907	5184158	461161	65574	146911	4066	45781736	5946004	15392269	40190608	327198	1934232	3681187	13681401	8369194	27588322	10899385	17371238	16516063	10384820	8822282	18042718	36194564	22485690	12089	4560404	7497113	3010550	8266974	30663464	0	0	9865297	7705731	14126393	16320641	13148047	25169134	5890682	143969328	24782874	202856	22494306	25008784	13851608	6664792	7476610	4825	27797436	15694689	14061601	13258933	7352	11534964	34761244	70477416	15753779	2970018	9495166	12268729	5096920	27185380	515258	18998406	16493429	15789240	3498521	109944648	5736683	35946548	4127456	40888336	2933680	21342298	9663860	16374376	18847498	10418925	11130837	11087839	18465038	23314388	27506830	46722888	4765438	18234114	14792883	15747803	19755420	37698080	44748	24627390	8796122	20750004	21402102	6618836	11458425	17602444	32422582	35803756	4794228	21243502	23426614	25150514	12755498	23874674	32820240	19674096	7323664	4685295	13488037	18124422	18994020	4655030	9472249	14043196	41095944	16444938	17445676	12663173	38938	52701	150531	0	94682	365058	0	0	2089743	3827	36497	56873	0	41603	515323	15213866.3297119	18027868.4915249
130	13.757	133.01324	Unknown	[M-H]-		0.877	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	38.19	180821_Poo_Day1Poo_DDAneg20	133.01343:579514 134.01678:0 135.02014:0	51.35505:1855 52.85877:1876 59.03911:1807 59.38577:1471 62.08968:1442 67.02897:2094 67.48856:1581 71.01272:16586 71.46454:1588 71.60082:1656 72.99199:5183 74.99271:27635 75.99363:2096 81.04491:1526 83.94544:1478 91.02908:5444 97.30164:1914 102.9522:1527 115.00272:33696 116.00556:2170 132.05623:1718 132.86702:50473 132.98347:316441 133.0132:8450 133.05141:2419	3480649	182175	2063392	2164290	42161	2275100	2270021	20005032	2944220	5865517	5872468	6685940	7914094	5879387	7150886	6766662	12247765	1913000	3331925	3489036	3651314	8769176	5552310	5396218	5950613	5464694	2691894	3085254	2793646	3218226	4332088	5121588	5111328	14010559	4005314	14972807	11062350	6590204	63369	1925132	2268512	18822022	36042124	9562315	7655351	4992882	4871290	2633131	2888313	5863590	2676274	3616824	14380310	4679394	6742832	5893056	4315274	3702418	9280115	4303933	3995970	7158428	6555136	16997332	5035530	2235411	2218231	1930530	9255335	10281890	5067134	6451458	4232476	11709723	2424164	2760092	3208146	7400055	4027965	9977953	5101754	12947309	3603768	5535534	1541742	1546217	5515026	9401959	9809037	3464229	8598806	5317804	2804725	2119264	2053275	5834942	3107890	8423855	7886192	4323060	3936715	8361771	1437993	2619323	5789779	10035043	14642632	6579322	7573576	6737060	1773445	4001994	2069726	4554246	5314761	4447010	5544046	4076418	7882610	1689563	1896493	1582477	4143229	6514518	11334570	10295682	6758260	5459076	1649430	4037882	39953	169096736	150298288	151874960	133925960	109620528	96348952	8321284	4849588	595784	24088268	17287730	13996475	19401388	15434298	12581041	11601787.6486248	26654579.1553518
131	8.374	133.01456	Unknown	[M-H]-	similar chromatogram in higher mz_375; adduct linked to 192_[M+Na-2H]-; similar chromatogram in higher mz_294	0.555	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.56	180821_Smp_MS12C1DCM_C	133.01456:455586 134.01791:198828 135.02127:0		0	37788	0	0	44972	41653	65727	1124189	1144397	1208754	991166	2343369	2368983	515003	645708	647529	172385	203834	184965	435499	776324	895324	675475	1021803	1387598	641819	1525921	1108715	1083699	861170	1846654	2020020	1779140	1976458	2140490	1107016	3924310	2415856	119959	80278	0	1923520	1917699	5673510	975445	1360473	1119031	521381	505239	1393608	1612020	1880101	2289194	855430	1037514	839471	1382822	924471	531034	2180386	2065504	2690499	1385991	1198577	1243393	738709	462437	431909	4380178	4704134	2360181	1153392	840845	3161530	755905	656029	1223034	4557195	2699402	5308729	697049	2337274	1102356	797538	195856	84102	3542996	5016744	3079174	481315	1622921	918468	509216	262920	186264	2469070	1412862	4118685	1298890	1130467	921286	220189	173259	150213	2795907	3794246	5429906	2545534	2625432	2010312	43117	67473	0	2009273	2567959	2629650	1004338	662548	1057666	40000	204745	138176	1333574	3576861	3191240	1967466	1160112	936466	64902	785690	315011	0	0	0	1275849	1642728	2675472	588494	1604009	3064010	2559689	2855818	4370662	1550385	1757485	2719565	1457909.2679527	1291293.97847223
132	14.524	133.98422	Unknown	[M-H]-		0.288	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.14	180821_Poo_Day1Poo_DDAneg35-2	133.98416:260998 134.98751:216320 135.99087:0	54.14875:1581 55.13583:1650 61.62812:1640 63.60408:1611 65.01317:2617 74.11452:1484 74.99256:11486 76.99007:2263 83.19079:1594 87.35651:1528 87.38791:1504 89.85624:1486 91.02887:2465 92.01297:1738 92.02402:2012 95.32716:1518 95.95077:1583 107.02381:2048 114.47979:1594 116.54118:1563 119.52779:1562 130.94502:1729 132.98323:86424 133.98402:77828 134.02388:1874 134.03485:5552 134.04607:3235 134.14641:1725	5879147	4521849	7979584	6369728	1278788	2032371	4594752	0	7277252	3290530	5713622	8562353	6214108	62057	35032	27256	0	7931962	5587563	4655916	10806689	195250	1844305	1980446	4083528	3528272	5728609	4032313	3554302	3751222	3569234	4040818	4483456	9184968	4087663	0	1063387	2981042	3014098	4562456	6158358	0	0	2765625	1097300	6207487	6652869	1387170	2680682	55531	9423501	6233116	0	2810204	6890702	1958416	2809786	5233302	0	4244767	7268672	2101018	4708016	0	4667171	12101648	8671173	5067540	1644141	2005329	4196712	1279345	6282858	775064	10607004	4203750	3282500	1903666	11126546	1095798	8032818	1025310	15169233	431308	3552319	7839029	64930	3849991	5526238	5361408	5086896	4919983	10266281	142412	16091949	140694	9576421	3289378	7771510	1951642	9344071	0	2961506	1938162	5584537	3261388	795914	6211175	9454160	10154271	12928660	1384597	3530220	5051606	4514389	8191658	11515569	9386245	4751538	7030526	3566716	6503830	2244471	8249133	1565114	3496712	4580035	5910088	3313028	5027032	4616204	0	0	58349	0	48540	197350	47671	0	2244966	43928	0	197108	0	72455	196341	4098367.82296126	3511066.86623936
133	10.728	133.98428	Unknown	[M+Hac-H]-	adduct linked to 174_[2M-H]-	0.212	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.57	180821_Poo_Day1Poo_DDAneg35	133.98419:236370 134.98754:283029 135.9909:0	51.54111:1514 53.92233:1604 59.69927:1482 60.20993:2189 65.01337:3213 66.36884:1590 74.70979:1773 74.99255:10908 75.99329:2123 76.99018:2823 92.58951:1659 97.1957:1658 129.62228:1841 132.86691:2409 132.98335:84881 133.05084:2484 133.98415:73836 134.03493:4803	885116	4641116	5353840	1038242	1019946	3844533	7427	8407	14976	1255589	19516	3286683	74565	15003	18106	12268	7381	3725500	4106878	33639	49037	58692	5620	2392370	10328	13860	16732	12855	2548613	10063	21572	93750	3840122	6606788	17993	43797	35727	1861207	1688429	2003838	32100	48966	5405	3174215	12857	4484760	3457344	13887	1714012	42220	13157	8228	15445	2929770	5005370	15062	27424	19021	2804	4849868	8098	25482	30500	2962	22530	14215	17097	6810576	9492	36077	3161786	41864	4207596	106608	4022007	18301	4536484	25422	47449	48418	1831140	33919	5153329	36926	17210	8036417	17786	32079	2688488	6552276	45288	6733498	11084	11086	6733748	15695	8126872	3522912	24901	1468549	9344071	25477	14723	20311	1616201	76982	25678	17154	4584392	7590234	8491099	62522	41346	4549787	6130	19801	49772	6588512	17269	1799989	6713173	9103	16820	5553	10594	14416	8182	15675	2231376	4673054	4337706	58429	0	49920	4091	76302	49686	0	50652	69055	5162	26296	82003	3079	36022	6135	1468165.34621649	2356346.76625108
134	3.256	133.99075	Unknown	[M-H]-		0.349	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	194.43	180821_Blk_MQBlk_3	133.99075:479351 134.9941:0 135.99746:0		2787365	43747	262255	6384578	0	292807	834514	566914	42537	1048664	1245530	2149160	1213241	108331	60954	289934	34672	38119	105665	278931	282851	867391	19459	19380	37686	67461	1034060	1025838	1230144	1321979	2954504	2718470	45071	624541	627658	41840	1010795	735862	318252	574267	1295631	377828	1880075	1773662	176410	658881	1657060	38409	37941	47570	275528	550216	98924	244453	225482	2400335	49629	1847448	511548	56467	48851	63602	35590	208922	785628	130579	2003505	4282646	74228	2613962	0	1411826	1250004	2881832	2281996	481805	1971791	2289934	638228	2048576	1006940	254367	1040946	4030280	1810908	498177	675023	79725	244734	96269	46230	262217	212196	559475	1750868	226933	0	92928	1598935	0	1108228	1923857	42985	335264	278991	118424	992939	1305438	3036652	898034	439504	1248858	657312	491908	52140	1499849	60090	1506553	127549	105058	236547	35587	184694	2029662	2814642	37771	422719	91548	163257	434679	410245	37827	45222	39844	41127	1540681	3347680	0	0	0	1312693	2123382	2812779	961528	1179135	2222605	865034.724167915	1044488.51492617
135	4.709	134.04622	Unknown	[M-H]-		0.904	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	50.7	180821_Poo_Day1Poo_DDAneg20	134.04637:545511 135.04972:57299 136.05308:0	50.42438:1509 57.54506:1889 59.28098:1572 65.0133:4163 65.089:1645 72.12319:1601 85.9167:1835 89.5862:1553 92.02438:8551 107.03528:45261 107.04906:1978 108.03889:1972 110.51014:1769 113.46622:1638 117.92211:1803 120.83391:1751 121.25771:1705 124.63837:1606 134.04631:247721	99613	1329707	300701	50734	1848164	59186	121569	23183802	22572332	24805428	26757454	21532020	36828952	6088121	10713203	10729441	11853940	9346826	12429352	13396037	11148422	19268664	8972245	12287116	5532354	3996658	23100854	18824644	15485832	16624903	21845892	26074418	39035200	32441350	33825032	19623180	22917302	59110620	3736586	9657379	13463349	23443906	16302688	47237916	18047602	33172228	18811806	12163167	10883826	22350248	20707072	29142404	23347284	19794950	37132044	23630470	20607768	7354464	12015482	25048792	28122238	30031088	28664054	19815952	35856128	12965305	12283637	9322956	44376512	32412642	29125664	22791998	25218634	47262936	12026268	10413602	18041036	28188630	35456080	31856964	22520408	30977654	18160422	10550226	6446898	7373256	16897706	61717644	53036220	19354952	42814668	30261114	8803938	5624415	11229291	20563936	23242742	18330352	39892076	36127796	21140706	4671661	5189614	9004242	56114956	53323144	50624636	26083856	35888264	28168882	2586214	4962798	4098999	27475026	32481000	29305240	20975364	21443972	23629682	3443540	10126953	10075454	23082942	29321426	46626836	35668440	29786818	36218524	9614922	8647349	6687839	208028528	237691520	361813248	208666480	214546912	383704736	183006736	216109520	331181824	193362224	233275584	374895520	28914278	28263688	45378428	41271775.7686751	70856505.7241269
