6,21.581,68.05019,Unknown,[M+H]+,,0.125,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,804.9,201110_Std_4uMStdsMix1InH2O_35pos2,68.05019:1430906 69.05354:161995 70.0569:749035,58.35628:3363 68.05021:650802,-2,-2,-2,661,-2,-2,-2,-2
7,10.673,68.0502,Unknown,[M+H]+,found in higher mz's MsMs_316,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,28.13,201119_Std_4uMStdsMix1InH2O_100pos1,68.0502:81977 69.05355:80937 70.05691:29504,,-2,-2,-2,-2,-2,-2,511,-2
8,11.741,69.03416,Unknown,[M+H]+,found in higher mz's MsMs_1069; found in higher mz's MsMs_146; found in higher mz's MsMs_50,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,28.48,201119_Std_4uMStdsMix1InH2O_100pos2,69.03416:174336 70.03751:8567 71.04087:8311,,-2,-2,-2,-2,-2,-2,-2,543
9,17.64,69.04543,Unknown,[M+H]+,adduct linked to 118_[M+CH3OH+H]+; found in higher mz's MsMs_188; found in higher mz's MsMs_261,0.625,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,19.55,201110_Std_4uMStdsMix1InH2O_35pos1,69.04543:343691 70.04878:0 71.05214:165807,53.79568:3757 59.04292:2941 69.01518:5933 69.0454:1155967 69.45297:3186,-2,-2,417,520,441,-2,708,799
10,21.573,70.02946,Unknown,[M+H]+,adduct linked to 26_[M+Li]+,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,46.96,201110_Std_4uMStdsMix1InH2O_50pos2,70.02946:80851 71.03281:0 72.03617:742009,,-2,-2,-2,-2,-2,769,-2,-2
11,9.358,70.06581,Unknown,[M+H]+,found in higher mz's MsMs_210; similar chromatogram in higher mz_210,0.875,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,147.11,201110_Std_4uMStdsMix1InH2O_20pos1,70.06585:724975 71.0692:80468 72.07256:340394,52.48213:3685 58.14128:3040 61.61744:3083 65.7318:3546 68.05018:10928 70.04883:12112 70.06586:736246,214,224,-2,234,211,318,305,289
12,20.942,70.06584,Unknown,[M+H]+,adduct linked to 60_[M+NH4]+; found in higher mz's MsMs_60; found in higher mz's MsMs_276; adduct linked to 131_[M+CH3OH+H]+; adduct linked to 172_[M+ACN+H]+; found in higher mz's MsMs_381; found in higher mz's MsMs_550; found in higher mz's MsMs_309; found in higher mz's MsMs_211; found in higher mz's MsMs_407,0.875,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,159.99,201110_Std_4uMStdsMix1InH2O_50pos2,70.06584:2158512 71.06919:1164726 72.07255:2407286,,433,548,503,580,779,754,758,-2
13,2.71,71.06107,Unknown,[M+Li]+,adduct linked to 286_[M+ACN+Na]+,0.875,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,15.22,201119_Std_4uMStdsMix1InH2O_100pos2,71.06107:139761 72.06442:0 73.06778:106847,,85,97,82,87,90,90,-2,114
14,21.195,71.06113,Unknown,[M+H]+,,0.5,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,106.22,201110_Std_4uMStdsMix1InH2O_20pos1,71.06108:919114 72.06443:2085825 73.06779:519762,52.61357:3341 54.03463:15415 56.22936:3218 56.42204:3312 58.65366:3559 61.20094:3678 63.47488:3348 64.38834:4397 65.26849:3553 71.0135:3924 71.04992:11557 71.05897:5611 71.0611:67578 71.06329:3634 71.06922:6159,542,693,-2,-2,713,730,-2,-2
15,21.574,72.06895,Unknown,[M+H]+,adduct linked to 189_[M+ACN+H]+,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,73.74,201110_Std_4uMStdsMix1InH2O_50pos1,72.06895:1768984 73.0723:876616 74.07566:16666292,51.67387:2998 53.03936:8766 55.05507:301174 56.05035:10087 57.05812:90853 61.34449:3582 72.04508:12887 72.08152:956029,-2,-2,-2,-2,812,770,-2,-2
16,8.504,72.0815,Unknown,[M+H-2H2O]+,adduct linked to 303_[M+Na]+,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,84.45,201110_Std_4uMStdsMix1InH2O_20pos1,72.08151:1096475 73.08486:255284 74.08822:5325165,50.10726:3340 51.94807:3177 53.03942:16883 55.05504:511859 56.05029:19451 57.0581:131178 57.05971:6484 59.24815:3693 59.24984:3523 62.068:3266 62.46885:4405 65.50137:3169 72.04512:7810 72.0815:768443,194,198,201,210,196,225,201,206
17,21.574,73.04032,Unknown,[M+NH4]+,adduct linked to 90_[M+ACN+H]+,0.375,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,172.58,201110_Std_4uMStdsMix1InH2O_35pos2,73.04032:2693587 74.04367:127862 75.04703:3890222,53.82695:3238 55.36784:3272 56.05027:319122 62.80468:4390 72.04512:19365 73.0291:11925 73.04034:778260 73.05293:50591 73.06565:6493 73.0722:11134 73.07672:267382,-2,-2,-2,662,813,760,-2,-2
18,16.39,73.07667,Unknown,[M+H]+,adduct linked to 85_[M+Na]+; adduct linked to 195_[M+ACN+H]+; adduct linked to 478_[M+2ACN+H]+,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,24.05,201110_Std_4uMStdsMix1InH2O_20pos2,73.07674:230476 74.08009:16809 75.08345:0,50.85049:3260 52.09499:3421 56.0503:429639 56.05843:3851 56.52587:3138 66.62717:3189 73.04034:10228 73.07677:350862 73.08483:20081,334,421,405,-2,442,-2,709,581
19,21.08,73.07671,Unknown,[2M+H]+,adduct linked to 238_[M+2ACN+H]+,0.875,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,65.47,201110_Std_4uMStdsMix1InH2O_50pos2,73.07671:1111297 74.08006:86828 75.08342:0,,498,669,555,581,763,747,-2,830
20,10.982,73.07675,Unknown,[M+H]+,adduct linked to 194_[M+NH4]+; similar chromatogram in higher mz_159,0.625,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,12.47,201110_Std_4uMStdsMix1InH2O_50pos1,73.07678:265137 74.08013:18092 75.08349:14022,51.98169:3120 56.05032:122340 56.0584:13443 58.06146:4183 58.57011:3545 72.77095:3043 73.04038:10572 73.07677:119990 73.08485:37121 73.09429:3026,-2,201,-2,-2,580,322,249,208
21,21.53,74.04823,Unknown,[M+H]+,,0.125,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,48.45,201110_Std_4uMStdsMix1InH2O_50pos1,74.04823:60204 75.05158:3961011 76.05494:2516866,53.00303:3668 56.05038:19113 58.0296:14384 58.04076:4273 58.04893:14061 58.06597:322082 59.02661:3573 59.03292:19943 59.0374:614486 59.04998:274560 67.96089:3153,-2,-2,-2,-2,752,-2,-2,-2
22,21.53,74.06071,Unknown,[M+H]+,found in higher mz's MsMs_328; adduct linked to 431_[M+NH4]+,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,92.41,201110_Std_4uMStdsMix1InH2O_35pos1,74.06068:8716613 75.06403:3742335 76.06739:2186620,53.00275:6718 54.9403:3874 56.05023:17282 58.02955:11794 58.04261:4571 58.04885:10283 58.05692:3484 58.06589:251575 59.03288:29852 59.0373:635371 59.04988:226710 59.82235:3589 65.67419:3190,-2,-2,504,582,-2,-2,-2,-2
23,3.445,74.09705,Unknown,[M+H]+,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,29.43,201119_Std_4uMStdsMix1InH2O_100pos1,74.09705:3895461 75.1004:155452 76.10376:0,,-2,-2,-2,-2,-2,-2,137,-2
24,19.556,75.05601,Unknown,[M+H]+,,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,11.32,201110_Std_4uMStdsMix1InH2O_20pos2,75.05601:312207 76.05936:0 77.06272:0,,-2,532,-2,-2,715,-2,759,-2
25,11.555,76.03993,Glycine,[M+H]+,,0.625,FALSE,11.51,76.03986,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,,TRUE,FALSE,null,null,100,100,null,null,null,46.47,201119_Std_4uMStdsMix1InH2O_100pos1,76.03993:252199 77.04328:0 78.04664:0,,300,-2,328,-2,-2,523,536,521
26,21.533,76.03999,Unknown,[M+Li]+,adduct linked to 10_[M+H]+,0.75,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,446.57,201110_Std_4uMStdsMix1InH2O_50pos2,76.03999:1976670 77.04334:0 78.0467:0,,434,549,505,571,772,771,-2,-2
27,7.482,76.04125,Unknown,[M+H]+,,0.75,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,48.37,201110_Std_4uMStdsMix1InH2O_20pos2,76.04125:179627 77.0446:0 78.04796:0,,160,152,158,157,154,-2,190,-2
28,14.31,76.07633,Unknown,[M+H]+,adduct linked to 213_[M+ACN+H]+; found in higher mz's MsMs_213; found in higher mz's MsMs_220; adduct linked to 219_[M+ACN+H]+,1,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,28.44,201110_Std_4uMStdsMix1InH2O_35pos2,76.07633:229920 77.07968:11804 78.08304:0,,335,434,418,263,565,435,492,582
29,7.468,76.07635,Trimethylamine N-oxide,[M+H]+,similar chromatogram in higher mz_326; similar chromatogram in higher mz_452; found in higher mz's MsMs_1103,1,TRUE,6.59,76.07624,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,,TRUE,FALSE,null,null,99.5,99,null,null,null,10583.11,201110_Std_4uMStdsMix1InH2O_20pos1,76.07632:43687696 77.07967:1871431 78.08303:96146,56.05032:56962 57.95117:36376 58.04271:34931 58.06592:28445094 58.08972:33598 58.181:32731 59.04997:41681 59.07373:26773928 60.0451:41137 76.0418:27286 76.07639:19726400,149,155,150,151,150,178,183,180
30,19.642,76.07635,Unknown,[M+H]+,adduct linked to 499_[M+2ACN+H]+; found in higher mz's MsMs_309; found in higher mz's MsMs_407,0.875,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,131.96,201110_Std_4uMStdsMix1InH2O_35pos2,76.07635:1451649 77.0797:0 78.08306:0,,499,550,556,646,716,731,326,-2
31,17.257,76.07639,Unknown,[M+H]+,adduct linked to 215_[M+ACN+H]+; adduct linked to 498_[M+2ACN+H]+; similar chromatogram in higher mz_574,0.875,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,26.67,201110_Std_4uMStdsMix1InH2O_50pos2,76.07639:325178 77.07974:46914 78.0831:0,,397,436,-2,521,484,381,665,846
32,7.444,76.11071,Unknown,[M+H]+,,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,94.13,201110_Std_4uMStdsMix1InH2O_20pos2,76.11071:179847 77.11406:0 78.11742:0,,-2,153,-2,158,155,-2,-2,-2
33,7.442,76.249,Unknown,[M+H]+,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,30.97,201110_Std_4uMStdsMix1InH2O_20pos1,76.249:62071 77.25235:0 78.25571:0,,153,-2,-2,-2,-2,-2,-2,-2
34,21.562,81.04541,Unknown,[M+H]+,adduct linked to 102_[M+NH4]+; found in higher mz's MsMs_102; adduct linked to 528_[M+2ACN+H]+; found in higher mz's MsMs_550; found in higher mz's MsMs_528,0.625,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,161.83,201110_Std_4uMStdsMix1InH2O_20pos1,81.04533:1030769 82.04868:81900 83.05204:1519481,50.14917:3756 52.10061:3524 53.03938:13332 53.99822:5977 54.03463:197922 57.82272:3183 61.8233:3118 71.42287:3440 79.05496:36147 81.03416:14185 81.04536:262647 81.05342:6827 81.07056:69521,548,694,-2,647,780,772,-2,-2
35,21.536,82.06577,Unknown,[M+H]+,found in higher mz's MsMs_276; found in higher mz's MsMs_381; found in higher mz's MsMs_550,0.625,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,59.09,201110_Std_4uMStdsMix1InH2O_50pos1,82.06577:544617 83.06912:3398316 84.07248:1661553,,500,551,506,600,816,-2,-2,-2
36,21.504,82.53776,Unknown,[M+H]+,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,17.74,201110_Std_4uMStdsMix1InH2O_20pos2,82.53776:68798 83.54111:31634 84.54447:0,,430,543,-2,-2,-2,-2,-2,-2
37,3.865,83.02106,Unknown,[M+H]+,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,4.54,201110_Std_4uMStdsMix1InH2O_35pos1,83.02106:50002 84.02441:0 85.02777:527860,,-2,-2,112,-2,-2,18,-2,-2
38,10.497,84.04498,Unknown,[M+H-H2O]+,found in higher mz's MsMs_611; found in higher mz's MsMs_429; adduct linked to 414_[M+2Na-H]+,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,53.22,201110_Std_4uMStdsMix1InH2O_20pos1,84.04498:88179 85.04833:0 86.05169:66428,56.05028:12885 69.70921:3702 75.16372:3492 77.6995:3398 84.04502:61577 84.05612:7972 84.06434:50477 84.08138:7476,246,-2,272,334,265,-2,468,471
39,21.545,84.045,Unknown,[M+H]+,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,102.3,201110_Std_4uMStdsMix1InH2O_20pos1,84.045:357145 85.04835:695771 86.05171:466497,,543,-2,-2,-2,-2,-2,-2,-2
40,2.719,84.04501,Unknown,[M+H]+,found in higher mz's MsMs_651; found in higher mz's MsMs_966,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,17.21,201119_Std_4uMStdsMix1InH2O_100pos2,84.04501:46740 85.04836:5450 86.05172:75634,,-2,-2,-2,-2,-2,-2,-2,86
41,9.49,84.08134,Unknown,[M+H]+,found in higher mz's MsMs_646,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,42.54,201110_Std_4uMStdsMix1InH2O_20pos1,84.08138:712446 85.08473:121682 86.08809:60835,54.12624:3880 55.05507:6478 56.05029:64707 61.91604:3364 67.055:9370 72.34451:3544 84.04505:6141 84.05629:11968 84.06438:38762 84.08142:516644,219,277,230,243,-2,372,-2,268
42,8.115,85.02898,Unknown,[M+H]+,found in higher mz's MsMs_707,0.875,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,114.36,201110_Std_4uMStdsMix1InH2O_20pos1,85.02899:1051877 86.03234:0 87.0357:0,53.79667:3471 57.03431:76481 58.57777:3526 60.10766:3402 60.73337:3336 63.99151:4004 65.24997:4293 70.87133:4163 77.29803:3334 81.88319:3834 82.56254:3334 85.02903:883915 85.07669:26568,179,181,183,173,182,-2,205,202
43,15.783,85.07657,Unknown,[M+H]+,adduct linked to 272_[M+ACN+H]+; found in higher mz's MsMs_491; found in higher mz's MsMs_310; found in higher mz's MsMs_302,0.75,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,31.78,201110_Std_4uMStdsMix1InH2O_35pos1,85.07657:915850 86.07992:98695 87.08328:5551225,,336,-2,408,-2,397,641,284,725
44,18.275,85.07658,Unknown,[M+H]+,found in higher mz's MsMs_494,0.75,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,30.86,201119_Std_4uMStdsMix1InH2O_100pos1,85.07658:748558 86.07993:78772 87.08329:1369951,,398,422,-2,-2,456,609,710,800
45,21.525,85.07662,Unknown,[M+H-H2O]+,adduct linked to 141_[M+H]+; found in higher mz's MsMs_276; found in higher mz's MsMs_381; found in higher mz's MsMs_550; found in higher mz's MsMs_309; found in higher mz's MsMs_407,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,1333.23,201110_Std_4uMStdsMix1InH2O_20pos2,85.07669:11367195 86.08004:2448571 87.0834:35243592,51.09564:3274 56.05028:7744 57.04556:14284 57.65936:3667 58.06602:25723 61.30171:3441 68.05025:68093 74.95937:3358 85.02914:11105 85.04031:631915 85.04821:19319 85.05962:9320 85.06548:12381 85.07671:305436,435,552,495,572,759,748,-2,-2
46,10.487,85.07662,Unknown,[M+H]+,adduct linked to 274_[M+ACN+H]+,0.75,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,15.84,201110_Std_4uMStdsMix1InH2O_50pos1,85.07662:437261 86.07997:147545 87.08333:6087989,,281,235,-2,-2,281,382,567,398
47,7.274,85.07668,Unknown,[M+H]+,adduct linked to 570_[2M+H]+,0.5,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,15.74,201110_Std_4uMStdsMix1InH2O_50pos2,85.07668:468853 86.08003:234970 87.08339:13116889,,-2,34,-2,-2,-2,324,251,210
48,21.507,85.1181,Unknown,[M+NH4]+,adduct linked to 158_[M+K]+,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,36.08,201110_Std_4uMStdsMix1InH2O_20pos1,85.1181:36945 86.12145:0 87.12481:41819,,436,-2,-2,-2,-2,-2,-2,-2
49,19.88,86.06058,Unknown,[M+H]+,found in higher mz's MsMs_309; found in higher mz's MsMs_399; found in higher mz's MsMs_149,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,31.28,201110_Std_4uMStdsMix1InH2O_35pos1,86.06058:616357 87.06393:2539569 88.06729:1019676,,-2,-2,632,-2,717,-2,711,-2
50,11.787,86.06063,Unknown,[M+H-H2O]+,adduct linked to 146_[M+H]+,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,115.79,201110_Std_4uMStdsMix1InH2O_20pos1,86.06066:808382 87.06401:101153 88.06737:237813,52.73691:3330 53.00301:6128 56.05033:7053 58.06596:9832 65.30159:3917 68.05031:29226 69.03429:485260 71.07374:37153 86.06074:400310 86.06303:6915 86.0638:7909 86.07198:26414 86.09715:76742,308,349,334,381,368,532,560,545
51,7.57,86.09692,Unknown,[M+H]+,found in higher mz's MsMs_321,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,248,201110_Std_4uMStdsMix1InH2O_20pos1,86.09703:1631938 87.10038:186598 88.10374:1039336,56.05019:5406 57.05807:20958 58.06591:11537 61.43066:3206 67.62612:3269 69.07061:109866 86.03239:10048 86.06066:19688 86.07185:20977 86.09704:186981,164,168,164,160,159,188,170,172
52,2.498,87.04455,Unknown,[M+H-H2O]+,found in higher mz's MsMs_448; adduct linked to 732_[2M+H]+,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,125.27,201119_Std_4uMStdsMix1InH2O_100pos1,87.04455:428011 88.0479:31394 89.05126:22664,53.93296:3360 55.0186:180747 56.98189:3917 58.7163:3400 66.29829:3410 70.06565:3298 74.72419:3140 78.66505:3067 79.24114:4066 80.11785:3360,19,27,20,20,20,23,41,45
53,11.786,87.04465,Unknown,[M+Li]+,found in higher mz's MsMs_146; similar chromatogram in higher mz_599; adduct linked to 183_[M+CH3OH+H]+,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,163.52,201110_Std_4uMStdsMix1InH2O_20pos1,87.04468:674407 88.04803:40385 89.05139:0,57.49495:3390 59.06116:8151 69.03425:4542 70.03754:24354 70.06588:34291 85.21591:4243 87.04469:393044 87.05596:7631 87.06393:19779 87.09231:64480 87.09524:4171 87.10051:4524,310,347,335,382,370,528,559,544
54,10.324,87.04467,Unknown,[M+H]+,similar chromatogram in higher mz_418; found in higher mz's MsMs_418; found in higher mz's MsMs_429; adduct linked to 287_[M+ACN+H]+; found in higher mz's MsMs_414,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,166.92,201110_Std_4uMStdsMix1InH2O_20pos1,87.04468:435802 88.04803:0 89.05139:0,55.84479:3962 70.06586:24943 72.71625:3053 74.44408:3873 75.80042:3607 85.72227:3688 87.04468:188745 87.05591:10206 87.09232:55000,237,296,258,292,259,453,472,469
55,21.522,87.04935,Unknown,[M+H]+,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,29.91,201110_Std_4uMStdsMix1InH2O_50pos2,87.04935:49127 88.0527:180257 89.05606:0,,-2,-2,-2,-2,-2,740,-2,-2
56,17.655,87.09216,Unknown,[M+H]+,,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,34.63,201110_Std_4uMStdsMix1InH2O_20pos1,87.09234:233481 88.09569:40992 89.09905:18780,59.06124:7269 63.09276:3508 70.06592:28226 77.62402:4218 87.05585:16919 87.09234:65410,394,386,465,-2,450,-2,760,801
57,16.182,87.0922,Unknown,[M+H]+,adduct linked to 162_[M+Na]+; adduct linked to 290_[M+ACN+H]+,0.5,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,119.01,201110_Std_4uMStdsMix1InH2O_35pos1,87.0922:5375186 88.09555:496531 89.09891:26194,59.06113:4057 60.34659:3099 63.44281:3082 69.37695:3396 70.06581:126659 73.57813:3895 76.33053:3899 82.5192:3586 87.0558:19878 87.09225:151063,381,-2,370,-2,387,-2,-2,679
58,7.455,87.09221,Unknown,[M+H]+,adduct linked to 163_[M+Na]+; adduct linked to 292_[M+ACN+H]+,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,22.75,201110_Std_4uMStdsMix1InH2O_20pos1,87.09225:442489 88.0956:135583 89.09896:25606,51.63618:3318 56.13399:3324 57.50267:3171 59.06106:5823 60.11136:3135 70.06585:42787 76.07603:3741 86.60916:3230 87.05589:12294,127,204,-2,180,-2,223,151,188
